COVERED_EVENT_CODE,FAILURE_DESCRIPTIVE_TEXT,CUSTOMER_CASE_NBR,NAME,CREATED_DATE
STOLEN,plane/bus/train,112890589.0,Sprint,14-MAR-17 08.15.44.000000000 AM
CRCKSCRN,screen is cracked but still usable. Phone often shuts off when fully charged and will not turn back on until plugged in again. Sometimes don't receive incoming calls.,106000000000.0,Sprint,10-JUN-17 12.22.17.440000000 AM
LOST,I LOST IN TAXI TODAY PLEASE I NEED MY PHONE,108000000000.0,Sprint,07-JUN-17 04.29.48.153000000 AM
CRCKSCRN,Dropped cracked screen,104000000000.0,Sprint,18-APR-17 01.37.06.019000000 PM
OTHER,dropped on concrete,102000000000.0,Sprint,24-JUN-17 01.14.29.948000000 AM
UNRECOV,phone was dropped in a lake,105000000000.0,Sprint,11-JUN-18 11.24.02.716000000 PM
LQDDMG,dropped in water,112753393.0,Sprint,24-FEB-17 03.21.06.000000000 PM
MLFUNC,Apps will start closing on their own. Screen stop responding to touch,102000000000.0,Sprint,18-APR-17 10.21.03.998000000 PM
LOST,Sorry of bus,108000000000.0,Sprint,07-JUN-17 10.06.34.471000000 PM
LQDDMG,I dropped my phone in the pool. For at least 10 min. It works fine other than the speakers are muffled.,103000000000.0,Sprint,18-MAY-17 08.52.00.575000000 PM
LOST,LOST,103000000000.0,Sprint,17-JUL-17 11.15.12.482000000 PM
OTHER,Breakage,112923327.0,Sprint,18-MAR-17 12.54.53.000000000 PM
CRCKSCRN,Someone knocked phone from my hand during a crowded event,101000000000.0,Sprint,08-MAY-17 05.59.32.600000000 PM
CRCKSCRN,Phone fell from my lap with case. Screen cracks,109000000000.0,Sprint,23-MAY-17 02.36.11.595000000 AM
STOLEN,stolen,101000000000.0,Sprint,18-MAY-17 07.37.31.749000000 PM
LOST,I LOST AT THE TRAIN STATION,108000000000.0,Sprint,12-JUN-17 09.18.01.881000000 PM
LOST,"I had just replaced my prior broken phone with a brand new phone from you. It didn't set up properly and I was having trouble fixing it resulting in my having two phones halffway set up. It was taking days to sort out. Somehow in the process of having two phones to lug around, it just disappeared. I have been dealing with the other broken phone ever since hoping it would turn up, but it never ever did an now the broken phone, which has been getting worse and worse over time, won't work at all.",112905639.0,Sprint,17-APR-17 05.53.25.661000000 PM
LQDDMG,"Phone was working fine, but I went to restart it and it wouldn't come back on.",110000000000.0,Sprint,06-JUN-17 03.16.30.810000000 PM
STOLEN,"the user of the device has decided to discontinue paying me for it, has moved away, and left no forwarding address. have not heard from her (suzanne pearcy) since december 18.  i have texts to prove it.  i've sent texts and no response.",113285728.0,Sprint,14-MAY-17 05.20.43.000000000 PM
LOST,I lost my device train stop,104000000000.0,Sprint,22-JUN-17 11.16.28.197000000 PM
CRCKSCRN,phone fell down steps with no case on it,113232444.0,Sprint,03-MAY-17 09.12.55.000000000 PM
STOLEN,stolen my phone,103000000000.0,Sprint,18-MAY-17 05.45.55.435000000 AM
LOST,i lost in the club,107000000000.0,Sprint,06-JUN-17 09.33.59.503000000 PM
CRCKSCRN,phone was getting really hot . so I took the case of and the screen just went blank,105000000000.0,Sprint,04-MAY-17 05.57.04.892000000 PM
CRCKSCRN,Slipped out of my hand and dropped it,103000000000.0,Sprint,05-MAY-17 07.26.42.255000000 PM
CRCKSCRN,Phone fell while working. Took device to sprint repair center and was told device is unrepairable.,105000000000.0,Sprint,06-JUN-17 03.53.29.989000000 PM
MLFUNC,Lcd screen went out. Phone not damaged.,101000000000.0,Sprint,08-MAY-17 12.38.24.624000000 AM
LOST,I lost my cellphone,101000000000.0,Sprint,23-JUN-17 05.11.14.856000000 AM
OTHER,i was omw to my work and i dropped in the subway station help me,100000000000.0,Sprint,23-MAY-17 10.51.25.300000000 AM
UNRECOV,Son dropped device in water,107000000000.0,Sprint,28-MAY-18 03.58.47.989000000 PM
CRCKSCRN,Not sure. I just noticed that the screen was cracked.,103000000000.0,Sprint,18-APR-17 11.12.56.872000000 PM
LQDDMG,Water,112998844.0,Sprint,28-MAR-17 12.02.27.000000000 PM
OTHER,Dropped by son in stadium stairs and it shattered front and back but still functions properly. Went to store and was told that was irreparable.,105000000000.0,Sprint,16-MAY-17 11.06.50.576000000 PM
LOST,I lost my cell phone on the bus,101000000000.0,Sprint,06-JUN-17 08.32.33.911000000 PM
CRCKSCRN,"Plugged phone in to charge, about 5 minutes later it started smoking out of the charging port, made a little pop sound, and then turned off (didnt go through the normal shut down screens). The device will not charge or power on now",107000000000.0,Sprint,04-MAY-17 11.16.38.048000000 PM
CRCKSCRN,dropped the phone and got damaged,103000000000.0,Sprint,17-MAY-17 12.17.20.812000000 AM
LOST,hello the cel lost in the park,106000000000.0,Sprint,23-JUN-17 10.11.18.805000000 PM
STOLEN,In the nightclub with my partner they stole my cell phone,110000000000.0,Sprint,06-JUN-17 04.25.08.024000000 PM
MLFUNC,The jack used to charge the phone is loose. I have to play with the cord until I find a stable spot so it can stay connectec to charge up.,101000000000.0,Sprint,16-MAY-17 11.36.58.214000000 AM
CRCKSCRN,"phone dropped, screen cracked, will not make or receive calls or messages",103000000000.0,Sprint,05-MAY-17 05.14.47.906000000 PM
CRCKSCRN,Phone fell off shelf during an Earthquake last night,109000000000.0,Sprint,17-MAY-17 06.38.52.969000000 PM
CRCKSCRN,my phone fell on the concrete face first and shattered the screen,113139210.0,Sprint,18-APR-17 01.40.32.000000000 PM
CRCKSCRN,screen cracked when phone was dropped,113258486.0,Sprint,08-MAY-17 05.57.32.000000000 PM
STOLEN,Stolen at sporting event,101000000000.0,Sprint,16-APR-17 08.16.19.903000000 AM
UNRECOV,phone was dropped into the riverwhile taking pictures,108000000000.0,Sprint,28-MAY-18 08.59.23.716000000 PM
CRCKSCRN,"droppede phone, screen cracked. led cuts in and out",111235707.0,Sprint,10-JUN-17 10.49.34.776000000 PM
CRCKSCRN,Dropped my darn phone!,105000000000.0,Sprint,18-MAY-17 07.15.57.693000000 PM
MLFUNC,Over heating and doesn't hold a charge,109000000000.0,Sprint,14-APR-17 04.15.36.141000000 PM
CRCKSCRN,broke screen,100000000000.0,Sprint,14-JUN-17 12.06.47.786000000 AM
LOST,lost,111856833.0,Sprint,09-JUN-17 09.36.20.897000000 PM
MLFUNC,while taking pic with back camera we c long blank line n blary plus loudspeaker have sound distraction,113266488.0,Sprint,10-MAY-17 10.36.51.000000000 AM
LOST,"Someone stole my backpack from my table area at the pool. Along with it, I had my charger and othe valuables.",111509579.0,Sprint,09-JUN-17 09.03.25.643000000 PM
CRCKSCRN,It was broke,110645623.0,Sprint,16-APR-17 09.29.35.137000000 AM
MLFUNC,I was using my phone and it all of a suddenly blacked out. I tried to reset it & it wouldnt. I cant see anything on my phone at all. I went to my local sprint & talked to a consultant of asurion over the phone and this where i was directed. They believe that whats wrong with my phone is a manufacturing defect because my phone is in perfect condition. I was told that since I have a warranty on my phone that I could get a replacement shipped to me.,106000000000.0,Sprint,16-MAY-17 01.15.31.174000000 AM
LOST,Lost my cellphone in the park.,102000000000.0,Sprint,23-JUN-17 11.48.20.148000000 PM
LOST,I WAS IN THE MALL WITH MY MOM WHEN I LOST MY PHONE,104000000000.0,Sprint,23-JUN-17 02.26.31.312000000 AM
CRCKSCRN,accidently dropped phone. screen is cracked and black.,102000000000.0,Sprint,17-APR-17 12.10.12.360000000 AM
STOLEN,stalon,108000000000.0,Sprint,15-MAY-17 10.30.25.060000000 PM
LOST,I was with my husband in a restaurant And suddenly I put my cell to charge and when I return I was not and I am worried about my information.,103000000000.0,Sprint,26-JUN-17 03.53.01.840000000 PM
MLFUNC,Screen has black lines in it. Can not unlock screen,101000000000.0,Sprint,05-APR-17 06.09.26.544000000 PM
MLFUNC,not wrk,107000000000.0,Sprint,17-APR-17 02.39.31.180000000 PM
STOLEN,Device was taken at auto dealership.,102000000000.0,Sprint,24-JUN-17 01.27.38.156000000 AM
CRCKSCRN,Phone was on my lap while I stepped out of my vehicle without realizing-fell onto the concrete and shattered the screen.,106000000000.0,Sprint,17-MAY-17 10.05.32.661000000 PM
CRCKSCRN,I dropped my phone.,103000000000.0,Sprint,15-JUN-17 08.34.35.863000000 PM
LQDDMG,liquid damage,104000000000.0,Sprint,21-APR-17 03.06.18.632000000 AM
MLFUNC,The rear-facing camera is locked in a close-up zoom and will not focus on anything. It is effectively broken.,104000000000.0,Sprint,16-MAY-17 08.29.09.525000000 PM
LQDDMG,My 3 year old was playing outside in the water and he grabbed my phone. The liquid ruined my phone and now it won't hold a charge at all.,112584600.0,Sprint,16-MAY-17 01.50.27.085000000 AM
MLFUNC,Phone will not charge and i have tried multiple cords to get it to charge even a new one.,103000000000.0,Sprint,06-JUN-17 03.12.17.154000000 PM
LQDDMG,my device fell into the pool,103000000000.0,Sprint,22-JUN-17 11.44.26.330000000 PM
MLFUNC,My phone will not even charge or power on before I was able to reset the phone and it would eventually come back on but it will just randomly turn off lock up for not come back on my phone has been off more in the past month than it has been on,104000000000.0,Sprint,06-JUN-17 12.10.01.357000000 PM
OTHER,My phone cracked on concrete sonit is very badly damaged from the screen. The front camera is not clear either bacuse the screen also cracked where th camera is. I went in the store todY and they told me I would have to have it replaced.,100000000000.0,Sprint,24-JUN-17 12.48.09.800000000 AM
STOLEN,Stolen from store,106000000000.0,Sprint,06-JUN-17 10.23.45.505000000 PM
MLFUNC,"It dropped from my hands onto driveway. Then could not hear anyone that called but could text and email people. The sound is stuck in headphone position. Even still several attempts of in and out of headphone, it would not turn out of that position.",102000000000.0,Sprint,23-JUN-17 10.15.47.756000000 PM
UNRECOV,Got property taken by police and still habent got it back,101000000000.0,Sprint,04-JUN-18 02.44.07.867000000 PM
OTHER,broken,113124268.0,Sprint,15-APR-17 08.10.39.000000000 PM
LOST,lost,101000000000.0,Sprint,07-JUN-17 09.42.24.316000000 PM
CRCKSCRN,bump into and drop phone,113248742.0,Sprint,06-MAY-17 08.17.43.000000000 PM
LOST,Lost,102000000000.0,Sprint,06-JUN-17 08.01.14.331000000 PM
CRCKSCRN,Phone was cracked badly which cause total function issues after a day. Can not use phone to make or receive calls. Phone can not be used.,112764503.0,Sprint,26-APR-17 10.52.45.175000000 AM
LOST,MY PHONE LOST ME IN THE PARK,105000000000.0,Sprint,10-JUN-17 06.25.28.389000000 PM
LOST,Lost my phone,105000000000.0,Sprint,22-JUN-17 10.26.32.373000000 PM
CRCKSCRN,Accidentally phone dropped and screen cracked!,109000000000.0,Sprint,18-APR-17 07.28.33.120000000 PM
MLFUNC,don't know what happened i just can't hear at times when i'm on a call i have to turn on the speaker,112608167.0,Sprint,05-FEB-17 08.44.50.000000000 AM
LOST,lost it,103000000000.0,Sprint,24-JUN-17 01.18.43.552000000 AM
UNRECOV,Phone fell in lake,108000000000.0,Sprint,29-MAY-18 05.42.43.566000000 PM
LOST,lost phone at the mall,112827751.0,Sprint,06-MAR-17 07.48.54.000000000 AM
LOST,i lost it last night at the mall,101000000000.0,Sprint,17-MAY-17 08.42.12.060000000 PM
CRCKSCRN,Was found cracked on table..crack is spreading,104000000000.0,Sprint,28-MAR-17 03.23.01.007000000 AM
CRCKSCRN,"Phone fell from table to floor. Screen cracked when it hit the floor. Purple splotches began to appear at the cracks, and then spread over the rest of the phone screen.",105000000000.0,Sprint,06-MAY-17 01.35.22.345000000 AM
CRCKSCRN,It dropped and landed one the floor and the screen shattered and is unusable,102000000000.0,Sprint,18-MAY-17 02.48.03.557000000 AM
LQDDMG,screen fill with water,105000000000.0,Sprint,04-MAY-17 08.30.18.367000000 PM
CRCKSCRN,Crack screen black blurry screen can't see anything on screen,105000000000.0,Sprint,14-APR-17 04.35.27.811000000 PM
LOST,i was out in a stadium and lost it.,111500618.0,Sprint,07-JUN-17 08.52.01.870000000 PM
LQDDMG,Had it in a lock box on the river and somehow still got water damage.,110941461.0,Sprint,24-APR-17 01.46.25.843000000 AM
LQDDMG,liquid damage,103000000000.0,Sprint,20-APR-17 02.52.47.126000000 PM
LOST,lost my iphone last night i was drunk at a party,105000000000.0,Sprint,23-JUN-17 10.20.40.643000000 PM
LOST,lost it while in a concert,105000000000.0,Sprint,24-JUN-17 01.47.31.598000000 AM
LOST,i lost my phone in the walmart,102000000000.0,Sprint,16-MAY-17 06.40.28.259000000 PM
UNRECOV,Fell in the lake.,109000000000.0,Sprint,19-JUN-18 07.46.53.481000000 PM
UNRECOV,Ran over and couldn't retrieve it .it shattered in pieces,101000000000.0,Sprint,25-JUN-18 05.42.02.657000000 PM
MLFUNC,"not working completely, blury, can't make calls",108000000000.0,Sprint,08-JUN-17 05.15.22.194000000 PM
LOST,I LOST IT,113137776.0,Sprint,23-JUN-17 09.45.16.340000000 PM
LOST,i lost my phone in the bus.,109000000000.0,Sprint,23-JUN-17 10.58.42.308000000 PM
MLFUNC,LG V20. Has been defective since we acquired. The phone runs hot even when it isn't used. We bought it new in february the same time we also got my husband a v20 and his battery lasts longer while he is playing games than mine will last unused. My phone also charges slower than his.,102000000000.0,Sprint,26-APR-17 05.31.14.135000000 AM
CRCKSCRN,I accidentally dropped the phone.,101000000000.0,Sprint,07-JUN-17 04.23.58.411000000 AM
LOST,my phone got lost,102000000000.0,Sprint,23-JUN-17 10.57.29.970000000 PM
UNRECOV,Fell in water at the lake when fishing,103000000000.0,Sprint,21-JUN-18 10.08.26.944000000 PM
LOST,i lost my phone in the park.,109000000000.0,Sprint,17-JUL-17 11.01.01.989000000 PM
OTHER,screen cracked all over and sides are scratched up,108000000000.0,Sprint,15-APR-17 12.27.45.990000000 AM
CRCKSCRN,"PHONE DROPPED AND CRACKED, LCD NOT WORKING",102000000000.0,Sprint,18-MAY-17 03.31.46.284000000 PM
LOST,"I was in a pool party and and when I got intolerable the pool I left my purse in the coach, when I came back I couldn't find my cell phone.",101000000000.0,Sprint,07-JUN-17 08.10.21.357000000 PM
CRCKSCRN,I knocked my phone off the table and the screen shattered.,101000000000.0,Sprint,09-JUN-17 12.46.42.741000000 AM
CRCKSCRN,Phone fell out of case.,108000000000.0,Sprint,24-JUN-17 12.58.31.756000000 AM
CRCKSCRN,my phone fell out of my pocket and the screen is crashed,107000000000.0,Sprint,07-MAY-17 11.52.58.250000000 PM
STOLEN,i was shared with my family in the park and two young mans took all my things belongings and clothes,110535770.0,Sprint,07-JUN-17 12.09.04.453000000 AM
STOLEN,Tablet was stolen from my car while at the store,107000000000.0,Sprint,14-APR-17 06.47.47.570000000 AM
CRCKSCRN,I put the phone in my pocket. Then pulled it out to check the time and it wasn't on anymore.,112525221.0,Sprint,06-JUN-17 04.12.12.595000000 PM
CRCKSCRN,The phone unknowingly fell out of my pocket in the car garage,110530726.0,Sprint,16-MAY-17 12.59.40.372000000 PM
LOST,lost my phone at the parking lot in mc donalds,105000000000.0,Sprint,16-JUN-17 09.51.08.112000000 PM
OTHER,"Phone was shut in car door, and bent as a result.",107000000000.0,Sprint,14-APR-17 06.32.00.463000000 PM
MLFUNC,"display not working (blank, blurry, bleeding), software issues, charging / power issues",113268751.0,Sprint,10-MAY-17 05.02.09.000000000 PM
CRCKSCRN,For several months phone has been difficult to charge. After a full night of charging to only 30 percent I had had enough. Phone simply is not useful or reliable if it cannot sustain a charge,107000000000.0,Sprint,08-JUN-17 02.40.40.776000000 AM
CRCKSCRN,I cracked the screen by accident. I pressed down on the screen too hard and it cracked.,110000000000.0,Sprint,18-APR-17 03.32.47.561000000 PM
LOST,I lost my phone on the bus,111216741.0,Sprint,06-JUN-17 07.16.21.715000000 AM
OTHER,I dropped it,102000000000.0,Sprint,06-MAY-17 01.10.42.317000000 AM
CRCKSCRN,The phone is completely cracked and mow it won't turn on,104000000000.0,Sprint,17-MAY-17 01.43.14.378000000 PM
CRCKSCRN,Fell on my garage floor.,104000000000.0,Sprint,22-MAY-17 09.31.45.569000000 PM
LOST,I lost my phone on the way home,110000000000.0,Sprint,22-JUN-17 10.37.11.667000000 PM
MLFUNC,Device keeps shutting off and locks up,110000000000.0,Sprint,24-JUN-17 12.51.25.942000000 AM
OTHER,Phone was dropped and broke with the fall now the touch screen won't work and I can't answer calls or even open the phone,107000000000.0,Sprint,15-MAY-17 11.10.39.842000000 PM
OTHER,"Phone was in pocket, and a cart hit the back of the phone. The back is cracked",106000000000.0,Sprint,16-MAY-17 09.33.47.122000000 PM
UNRECOV,i broke my phone and cracked it very badly and it was so broken that i left it at my apartment at college,106000000000.0,Sprint,22-JUN-18 05.30.52.519000000 PM
LQDDMG,I dropped my phone in a sewer drain.,102000000000.0,Sprint,25-APR-17 11.00.38.727000000 PM
LOST,i lost my cellphone,101000000000.0,Sprint,16-MAY-17 11.21.37.718000000 PM
LOST,I dont know where i put it,102000000000.0,Sprint,06-JUN-17 11.10.25.693000000 PM
CRCKSCRN,Is was moving furniture and it dropped on tile and hasn't worked properly since,105000000000.0,Sprint,22-MAY-17 08.41.26.733000000 PM
CRCKSCRN,powers down and wont come back on,108000000000.0,Sprint,06-JUN-17 12.23.31.547000000 AM
CRCKSCRN,Cracked screen and lcd damaged due to dropping of phone,110000000000.0,Sprint,16-MAY-17 01.16.14.050000000 PM
CRCKSCRN,Dropped my phone,108000000000.0,Sprint,09-MAY-17 03.46.48.535000000 PM
LOST,my cell phone is lost in the park,105000000000.0,Sprint,23-JUN-17 10.35.25.032000000 PM
MLFUNC,"Device has been faulty for a while now (deletes all my texts messages, logs me out of apple ID etc) but recently there have been issues with touch screen. Touch screen was at first slow, and as of now does not work at all.",106000000000.0,Sprint,23-JUN-17 10.47.49.686000000 PM
MLFUNC,I had my phone charging and.afterwards my screen went blank & blurry.,107000000000.0,Sprint,07-JUN-17 02.33.48.271000000 AM
LQDDMG,got wet on the side of a pool had an otterbox case on it,109000000000.0,Sprint,13-JUN-17 04.18.39.032000000 PM
LOST,Phone is lost / missing.,103000000000.0,Sprint,16-APR-17 08.27.07.420000000 PM
CRCKSCRN,Screen is completely cracked and black. The sound and notifications i can hear but not able to use because of the dark screen.,108000000000.0,Sprint,06-JUN-17 01.56.57.618000000 AM
LOST,i lost it when i left work,111648506.0,Sprint,23-JUN-17 11.16.23.830000000 PM
CRCKSCRN,accidentally dropped phone on concrete,106000000000.0,Sprint,06-JUN-17 07.42.19.185000000 PM
UNRECOV,Device is misplaced,108000000000.0,Sprint,02-JUN-18 08.39.41.972000000 PM
CRCKSCRN,fell and cracked the screen,109000000000.0,Sprint,08-JUN-17 05.10.52.483000000 PM
STOLEN,someone stole my replacement phone of my door this morning,107000000000.0,Sprint,09-JUN-17 09.15.31.432000000 PM
OTHER,Phone fell and screen cracked,102000000000.0,Sprint,05-MAY-17 05.04.01.152000000 AM
LOST,i lost my cell phone on the bus,111280478.0,Sprint,16-MAY-17 04.32.55.812000000 PM
CRCKSCRN,It has a cracked screen and will not power on,102000000000.0,Sprint,09-MAY-17 03.06.03.638000000 AM
MLFUNC,The tablet started malfunctioning so I did a factiry reset from the settings menu. Now it wont get out of manual mode. If i select reboot it wont start up it freezes at the samsung screen.,101000000000.0,Sprint,17-MAR-17 06.55.52.133000000 PM
UNRECOV,cannot find device,101000000000.0,Sprint,26-MAY-18 06.27.38.138000000 PM
CRCKSCRN,Phone will become to hot to even hold and has broken the screen in multiple areas. The apps do not respond correctly as well as the camera. The phone does not stay charged and sometimes fezzes and powers its self off.,102000000000.0,Sprint,26-APR-17 04.05.16.164000000 AM
CRCKSCRN,phone dropped screen cracked,113268081.0,Sprint,10-MAY-17 03.16.06.000000000 PM
MLFUNC,Fuzzy screen comes & goes. Sometimes it cuts off with a full battery then it continually tries to come on. It does this while charging & when not charging & With multiple batteries. Never know when it will turn off or on.,102000000000.0,Sprint,04-MAY-17 11.05.28.158000000 PM
LOST,Fell in the river at work.,110560594.0,Sprint,18-APR-17 08.56.09.303000000 PM
LOST,"I lost my device while walking in the park, I was playing with my dog ??and in that moment I lost it, I ask for your help with this case",113363396.0,Sprint,24-JUN-17 12.08.52.914000000 AM
UNRECOV,no longer have it,112935959.0,Sprint,17-MAY-17 02.37.47.756000000 AM
MLFUNC,Phone will not charge charger has a loose connection,106000000000.0,Sprint,07-JUN-17 12.55.05.493000000 AM
CRCKSCRN,"Phone freezes, have to hit home button, it has a asked screen and freezes for ours to a time",102000000000.0,Sprint,26-APR-17 03.05.05.895000000 AM
CRCKSCRN,DEVICE IS CRACK AND WONT TURN ON.,108000000000.0,Sprint,15-APR-17 01.36.02.975000000 AM
MLFUNC,"Screen went black, sprint rep states the charging port is bent and has corrosion on it",108000000000.0,Sprint,16-MAY-17 07.24.05.412000000 PM
LOST,device was left some place random could not find,101000000000.0,Sprint,12-JUN-17 07.20.45.974000000 PM
MLFUNC,phone will not charge,108000000000.0,Sprint,14-APR-17 03.22.25.188000000 PM
CRCKSCRN,Dropped,112359140.0,Sprint,22-JUN-17 10.00.05.919000000 PM
OTHER,Fall on concrete floor.,110000000000.0,Sprint,17-MAY-17 01.43.53.407000000 AM
UNRECOV,I left the phone in the restroom and it's some where missing in the Lenox mall.,109000000000.0,Sprint,17-APR-17 11.02.10.794000000 PM
MLFUNC,"With update, Recent Apps key will not function. Starting this evening 5/15/17- was charging normally. Used Samsung smart view to use with tv (as per normal nightly) phone screen began to blink mutliple times & became non responsive. Afterwards, phone would not charge with sprint charger, eventhough was charging previously & when incident happened. Turned phone off & on multiple different times & tried different chargers. Phone will no longer charge.",110000000000.0,Sprint,16-MAY-17 01.04.55.626000000 AM
CRCKSCRN,"I dropped my phone on the tile floor in my gym's locker room, from about 3ft. off the ground. The screen cracked, and was functioning normally until 3-4 days ago, when it quit holding a charge. The phone has to be plugged in to stay fully functional.",102000000000.0,Sprint,14-APR-17 03.10.56.861000000 AM
CRCKSCRN,Breakage,112992620.0,Sprint,27-MAR-17 03.56.24.000000000 PM
CRCKSCRN,Phone was in my back pocket tripped and fell on my back. Phone somehow cracked.,101000000000.0,Sprint,16-MAY-17 08.21.55.756000000 PM
CRCKSCRN,Phone was in my lap when I got out of the car and fell on the pavement.,107000000000.0,Sprint,05-MAY-17 01.58.09.834000000 AM
UNRECOV,Drop in the lake,110000000000.0,Sprint,20-JUN-18 12.24.02.821000000 AM
LOST,When I left the hospital to take my mother to hospital I lost my phone I can not find it,110383974.0,Sprint,12-JUN-17 02.09.33.917000000 PM
LOST,I lost my new phone on the way to work,104000000000.0,Sprint,24-JUN-17 12.27.10.173000000 AM
LOST,Lost,108000000000.0,Sprint,11-JUN-17 12.11.48.806000000 AM
UNRECOV,lake,104000000000.0,Sprint,27-JUN-18 02.24.24.101000000 AM
CRCKSCRN,The phone dropped and cracked,107000000000.0,Sprint,19-APR-17 04.54.23.323000000 PM
UNRECOV,Phone was taken by school and given to authorities. Was informed that the phone was going to be destroyed because they couldn't erase the phones content.,104000000000.0,Sprint,05-MAY-17 02.18.56.851000000 PM
OTHER,phone shattered,113300794.0,Sprint,17-MAY-17 01.12.57.000000000 PM
CRCKSCRN,dropped it at work,112757180.0,Sprint,25-FEB-17 06.56.13.000000000 AM
UNRECOV,It fell into a machine at work,109000000000.0,Sprint,26-JUN-18 03.14.50.265000000 AM
LQDDMG,My daughter was at school doing a pedicure and while cleaning up after the bag bust and the water went all over her and wet her phone,103000000000.0,Sprint,20-APR-17 02.54.50.559000000 PM
LQDDMG,there was moisture in my bag,112043207.0,Sprint,07-JUN-17 05.11.21.449000000 PM
CRCKSCRN,I updated my phone and then it would reboot out of nowhere and then show the apple logo then cut off in a endless loop. It only comes on when plugged into a wall outlet. Now it wont come on at all and when I took it to a repair shop I dropped it and the bottom of the screen is slightly cracked. there was no water damage to the device it just keeps rebooting unexpectedly.,103000000000.0,Sprint,07-JUN-17 02.38.33.506000000 PM
CRCKSCRN,Fell,108000000000.0,Sprint,17-MAY-17 04.42.19.185000000 PM
LOST,I LOST MY PHONE,107000000000.0,Sprint,23-JUN-17 09.45.32.806000000 PM
LOST,lost in taxy,101000000000.0,Sprint,12-JUN-17 08.12.25.525000000 PM
LOST,yerstorday i lost my device at the super market,112893629.0,Sprint,17-MAY-17 05.09.18.443000000 PM
LOST,My phone was lost device please send my phone agian,102000000000.0,Sprint,09-JUN-17 03.11.46.439000000 AM
OTHER,phone was dropped and cracked to the point the screen will not turn on.,104000000000.0,Sprint,16-MAY-17 05.26.16.334000000 PM
STOLEN,stolen my phone,109000000000.0,Sprint,12-JUN-17 08.19.33.449000000 PM
OTHER,body crash i need it to replace it,113265886.0,Sprint,10-MAY-17 07.55.44.000000000 AM
CRCKSCRN,Phone dropped from purse on the concrete,102000000000.0,Sprint,17-APR-17 09.54.54.174000000 PM
CRCKSCRN,"The phone was a replacement and it has been droppng calls, I cant hear the person on the other end of the call and does not stay charged.",104000000000.0,Sprint,18-JUN-17 01.05.42.744000000 AM
CRCKSCRN,the phone slipped out of my hand and hit the pavement.,113295839.0,Sprint,16-MAY-17 02.34.30.000000000 PM
LQDDMG,Baby put phone in dog's water bowl.,101000000000.0,Sprint,22-APR-17 05.17.38.766000000 PM
LOST,"At first I feel in the ocean and got it wet,but then I set it out to dry and someone picked it up",104000000000.0,Sprint,04-MAY-17 07.26.46.321000000 PM
LQDDMG,"Rolled Truck in an irrigation ditch, I pad was in book bag that was submerged",100000000000.0,Sprint,05-APR-17 12.58.46.948000000 AM
LOST,lost my phone,104000000000.0,Sprint,09-JUN-17 09.46.03.816000000 PM
OTHER,Going down a hill in my wheelchair and my phone dropped out of my backpack,110000000000.0,Sprint,22-JUN-17 09.50.22.531000000 PM
CRCKSCRN,screen is shattered and has lines going down it,104000000000.0,Sprint,06-JUN-17 08.51.46.985000000 PM
CRCKSCRN,"My phone was cracked but it still worked good. Until a couple of days ago I started having issues with it, it started loosing service. Most of the day I did not have service. Then my phone died when I connected it did not want to turn on anymore.",110451545.0,Sprint,08-MAY-17 08.16.35.410000000 PM
CRCKSCRN,"PHONE WAS DROPPED ON CUSTOMERS DOCK, FELL OUT OF MY BELT CLIP AND THE FORK TRUCK OF THE CUSTOMER DROVE OVER THE CORNER.",104000000000.0,Sprint,26-APR-17 01.47.36.745000000 AM
OTHER,Screen broke,104000000000.0,Sprint,18-MAY-17 01.04.41.103000000 AM
LOST,"I lost my cell phone when I went to take the children to school, in the transcuso of the day I could not make this claim for work, but now that I got the chance I'm reporting the loss of my mobile team, please help me. That I need them to be communicated.",104000000000.0,Sprint,23-JUN-17 09.58.21.331000000 PM
LOST,lost,110000000000.0,Sprint,16-JUN-17 10.45.24.622000000 PM
STOLEN,I was running in the park when someone took my phone,102000000000.0,Sprint,06-JUN-17 08.36.21.493000000 PM
UNRECOV,Dropped in a lake,103000000000.0,Sprint,14-JUN-18 08.00.46.584000000 PM
CRCKSCRN,phone fell on floor,113061595.0,Sprint,05-APR-17 08.04.33.000000000 PM
CRCKSCRN,dropped the phone screen shattered and i can no longer read anything on the screen and the touch screen is completely broken,105000000000.0,Sprint,06-JUN-17 06.24.35.419000000 AM
CRCKSCRN,The phone is recalled for the battery. It does not stay charged. The screen is glitching and cracked.,103000000000.0,Sprint,14-APR-17 06.52.05.852000000 PM
CRCKSCRN,It waz dropped,108000000000.0,Sprint,23-MAY-17 12.59.12.359000000 PM
CRCKSCRN,phone keeps saying searching and powering on showing apple screen then powering off then powering back on when it finally comes on it doesnt connect to data or internet it says searching,106000000000.0,Sprint,19-APR-17 01.48.10.962000000 AM
CRCKSCRN,fell out of pocket.,105000000000.0,Sprint,14-APR-17 01.04.16.083000000 AM
CRCKSCRN,I dropped it and it doesnt work,104000000000.0,Sprint,04-MAY-17 02.35.55.483000000 PM
CRCKSCRN,It cracked in my daughters bag,105000000000.0,Sprint,15-JUN-17 09.07.47.477000000 PM
STOLEN,My phone stolen device please remplace device,106000000000.0,Sprint,07-JUN-17 06.00.29.691000000 PM
UNRECOV,Phone was in my. Bag at the gym and my bag went missing,105000000000.0,Sprint,20-JUN-18 12.47.49.992000000 AM
